8,8,-667.0021699999993
9,8,-138.76421000000005
8,9,-498.299
10,8,597.18366
9,9,733.112
8,10,327.6170000000002
11,8,682.8580000000002
10,9,722.5548799999999
9,10,712.0540000000001
8,11,-200.61599999999999
12,8,1166.172
11,9,-207.463
10,10,-651.93217
9,11,-419.5110000000004
8,12,547.6939999999995
13,8,-77.96600000000126
12,9,1012.395
11,10,-651.7759999999998
10,11,-904.857
9,12,1083.8510000000006
14,8,153.03199999999924
13,9,53.376000000000204
12,10,-174.71600000000035
11,11,-311.3909999999996
10,12,-309.986
15,8,-868.6290000000008
14,9,465.2629999999999
13,10,-254.04500000000007
12,11,-559.8535200000006
11,12,-463.6750000000002
10,13,-791.9290000000001
16,8,-1739.5960000000014
15,9,-45.48400000000038
14,10,418.3580000000002
13,11,-1027.9009999999998
12,12,-463.5779999999995
11,13,-1078.812
10,14,165.1859999999997
17,8,-1490.9700000000012
16,9,-255.83300000000054
15,10,174.49700000000007
14,11,512.1859999999997
13,12,-382.78199999999924
12,13,-545.9740000000002
11,14,777.3220000000001
18,8,-988.9590000000026
17,9,284.65499999999884
16,10,461.114
15,11,359.22000000000025
14,12,285.45600000000013
13,13,-190.1389999999992
12,14,288.9970000000003
18,9,613.4779999999992
17,10,760.9099999999999
16,11,492.20899999999983
15,12,153.40600000000086
14,13,-386.8640000000014
13,14,-194.5049999999992
12,15,-229.03200000000004
19,9,743.7960000000057
18,10,789.7379999999994
17,11,361.68499999999995
16,12,80.05400000000009
15,13,-370.71900000000096
14,14,-712.7971099999995
13,15,-367.85599999999977
12,16,-306.797
20,9,350.1900000000023
19,10,219.80299999999988
18,11,709.9940000000001
17,12,577.6399999999994
16,13,-147.7619999999988
15,14,-355.0815399999992
14,15,-472.84899999999834
13,16,125.57700000000023
20,10,-59.88000000000102
19,11,524.6700000000001
18,12,628.6270000000004
17,13,-244.11599999999999
16,14,87.03800000000047
15,15,679.1440000000002
14,16,150.74599999999919
13,17,-405.4520000000002
21,10,-868.4059999999954
20,11,-113.96899999999914
19,12,1037.848
18,13,29.290999999999258
17,14,30.962999999999738
16,15,339.45558000000165
15,16,497.46900000000096
14,17,-164.55199999999968
21,11,-959.8480000000018
20,12,611.099
19,13,30.631999999999607
18,14,-297.6889999999985
17,15,-74.8760000000002
16,16,934.4628599999996
15,17,-4.706000000000131
14,18,-300.35199999999986
22,11,-1479.8869999999988
21,12,-537.1270000000004
20,13,772.6180000000004
19,14,155.67199999999866
18,15,-437.34999999999854
17,16,574.1417000000001
16,17,516.6599999999999
15,18,-144.29500000000007
23,11,-759.885999999995
22,12,-1356.6759999999995
21,13,682.3809999999999
20,14,278.3159999999989
19,15,-628.7020000000011
18,16,-21.688999999998487
17,17,799.9140000000007
16,18,41.706999999998516
23,12,-1090.214
22,13,-193.73
21,14,748.5200000000004
20,15,-547.8090000000011
19,16,-206.20999999999913
18,17,-13.531999999999243
17,18,112.71099999999933
16,19,-362.89300000000003
24,12,-659.8410000000003
23,13,250.38400000000001
22,14,373.875
21,15,248.95500000000175
20,16,-444.1409999999996
19,17,-752.0080000000016
18,18,48.45799999999872
17,19,-707.1820000000007
16,20,-421.16600000000017
25,12,-568.5220000000008
24,13,139.5640000000003
23,14,798.4880000000003
22,15,-26.011999999998807
21,16,223.57400000000052
20,17,-511.5519999999997
19,18,-67.67900000000009
18,19,-140.20100000000093
17,20,-276.0699999999997
24,14,519.701
23,15,268.4349999999995
22,16,48.78399999999965
21,17,-458.1160000000018
20,18,-274.8269999999975
19,19,-220.7599999999984
18,20,-248.5030000000006
25,14,740.3519999999999
24,15,125.36399999999958
23,16,277.32800000000134
22,17,189.78199999999924
21,18,67.80500000000029
20,19,-667.1953500000018
19,20,-552.7069999999985
18,21,-352.72600000000057
26,14,586.8760000000002
25,15,-99.18900000000122
24,16,-37.849999999998545
23,17,162.1820000000007
22,18,100.10003000000142
21,19,-455.497000000003
20,20,-416.40200000000186
19,21,-613.3529999999992
18,22,-253.4390000000003
26,15,160.23300000000017
25,16,-548.5800000000017
24,17,512.8080000000009
23,18,472.48999999999796
22,19,270.45120000000315
21,20,92.09199999999691
20,21,-172.36000000000058
19,22,62.46099999999933
27,15,1391.842
26,16,-687.7479999999996
25,17,-111.77000000000044
24,18,407.3220000000001
23,19,277.9689999999973
22,20,462.70700000000215
21,21,188.99700000000303
20,22,195.64700000000084
27,16,324.53900000000067
26,17,-309.5099999999984
25,18,290.18899999999485
24,19,794.6059999999998
23,20,801.1270000000004
22,21,801.8499999999985
21,22,724.4089999999997
20,23,183.64199999999983
28,16,1355.7639999999992
27,17,171.02699999999822
26,18,-23.2599999999984
25,19,168.5020000000004
24,20,851.2699999999968
23,21,253.9649999999965
22,22,31.41399999999703
21,23,11.920999999998457
20,24,348.10100000000057
28,17,937.4559999999983
27,18,129.19900000000052
26,19,344.3570000000036
25,20,697.7699999999968
24,21,867.6789999999964
23,22,349.73399999999674
22,23,183.5590000000011
21,24,745.1990000000005
29,17,435.0509999999995
28,18,-101.25500000000102
27,19,-113.92899999999645
26,20,450.3899999999994
25,21,288.3570000000036
24,22,-38.26900000000023
23,23,-415.8969999999972
22,24,-151.5699999999997
21,25,32.25200000000041
29,18,-527.2740000000013
28,19,-91.98200000000361
27,20,75.33499999999913
26,21,453.1580000000031
25,22,-137.612000000001
24,23,182.9300000000003
23,24,146.90699999999924
22,25,-426.3760000000002
30,18,-514.9269999999997
29,19,-504.48199999999997
28,20,-424.8680000000022
27,21,25.91700000000128
26,22,-62.9519999999975
25,23,-768.0049999999974
24,24,68.68699999999808
23,25,-876.6440000000002
22,26,-208.57500000000073
30,19,-441.4959999999992
29,20,-1010.002999999997
28,21,-102.44700000000012
27,22,105.98799999999756
26,23,77.84300000000076
25,24,-282.35199999999895
24,25,-369.9250000000029
23,26,39.27000000000044
31,19,-1467.8529999999992
30,20,-859.2300000000032
29,21,-617.1200000000026
28,22,58.13300000000163
27,23,-133.23999999999796
26,24,-101.3640000000014
25,25,-596.8859999999986
24,26,-126.45999999999913
23,27,-159.40299999999843
32,19,-2025.4569999999985
31,20,-2212.3099999999977
30,21,-370.3530000000028
29,22,-312.9649999999965
28,23,286.8949999999968
27,24,289.2850000000035
26,25,-373.22499999999854
25,26,-309.1849999999977
24,27,207.85399999999936
33,19,-2417.6280000000006
32,20,-2816.271999999997
31,21,-1233.5599999999977
30,22,-107.69799999999668
29,23,-133.03199999999924
28,24,520.4919999999984
27,25,-521.3870000000024
26,26,-142.09500000000116
25,27,-463.97899999999936
24,28,720.1440000000002
34,19,-2305.7219999999998
33,20,-3457.7069999999985
32,21,-1689.5550000000003
31,22,-701.4329999999973
30,23,-11.67500000000291
29,24,-17.618000000002212
28,25,329.65000000000146
27,26,142.51699999999983
26,27,120.62400000000343
25,28,629.1729999999989
34,20,-2810.5869999999995
33,21,-1817.9340000000047
32,22,-733.8119999999981
31,23,-318.2669999999998
30,24,-225.37900000000081
29,25,-378.247000000003
28,26,375.38500000000204
27,27,89.9320000000007
26,28,551.6880000000019
35,20,-2540.375
34,21,-1382.1080000000002
33,22,-922.4689999999973
32,23,-195.1359999999986
31,24,-200.32400000000052
30,25,-452.5420000000013
29,26,-111.42199999999866
28,27,280.0040000000008
27,28,474.03899999999703
26,29,64.59700000000157
36,20,-1730.3899999999994
35,21,-1205.8480000000018
34,22,-612.9950000000026
33,23,-393.400999999998
32,24,-85.12799999999697
31,25,-601.6659999999974
30,26,-337.16300000000047
29,27,-250.5179999999964
28,28,412.3510000000024
27,29,-129.73300000000017
36,21,-1029.6529999999984
35,22,-431.84799999999814
34,23,-275.0630000000019
33,24,-64.98500000000058
32,25,-326.27900000000227
31,26,-352.0169999999998
30,27,14.341999999996915
29,28,336.03899999999703
28,29,310.98599999999715
37,21,-1239.5689999999995
36,22,192.33199999999852
35,23,-120.58400000000256
34,24,-191.80799999999726
33,25,-517.5679999999993
32,26,-615.2710000000006
31,27,-157.29200000000128
30,28,491.1290000000008
29,29,312.1489999999976
28,30,641.1290000000008
38,21,-1209.5499999999993
36,23,249.38300000000163
35,24,174.06900000000314
34,25,-375.32800000000134
33,26,-534.9570000000022
32,27,-239.83800000000338
31,28,443.1670000000013
30,29,561.5460000000021
29,30,714.3220000000001
38,22,100.30199999999968
37,23,342.59799999999814
36,24,-68.5
35,25,-407.94600000000355
34,26,-553.1739999999991
33,27,-270.4369999999981
32,28,196.7569999999978
31,29,84.73799999999756
30,30,885.5299999999988
38,23,132.87900000000081
37,24,223.4979999999996
36,25,-192.12999999999738
35,26,-270.502999999997
34,27,-258.17899999999645
33,28,317.971000000005
32,29,105.93699999999808
31,30,771.0939999999973
30,31,715.3380000000034
39,23,-153.16400000000067
38,24,-232.61099999999715
37,25,-163.9649999999965
36,26,-318.0570000000007
35,27,-164.3989999999976
34,28,-156.44000000000233
33,29,-137.54299999999785
32,30,271.9119999999966
31,31,102.9780000000028
40,23,-220.14099999999962
39,24,-178.29899999999907
38,25,-237.0610000000015
37,26,64.37099999999919
36,27,-221.55299999999988
35,28,117.10899999999674
34,29,-339.8680000000095
33,30,286.57100000000355
32,31,512.9000000000015
31,32,678.7790000000023
40,24,-139.9780000000028
39,25,-19.040000000000873
38,26,-49.55200000000332
37,27,-182.44200000000274
36,28,-279.03399999999965
35,29,-414.41799999999057
34,30,-204.0179999999964
33,31,-72.8269999999975
32,32,364.497000000003
40,25,-147.34399999999732
39,26,312.09799999999814
38,27,64.79499999999825
37,28,44.203999999997905
36,29,-563.676999999996
35,30,117.97599999999511
34,31,2.514000000002852
33,32,461.77700000000186
32,33,262.94400000000314
41,25,-930.3919999999998
40,26,252.15299999999843
39,27,311.45900000000256
38,28,-356.2930000000051
37,29,-438.2890000000043
36,30,-429.22900000000664
35,31,-153.72899999999936
34,32,-117.04099999999744
33,33,-455.08400000000256
41,26,171.58400000000256
40,27,548.2169999999969
39,28,-312.6880000000019
38,29,-569.5529999999999
37,30,119.62399999999616
36,31,-329.1560000000027
35,32,236.28199999999924
34,33,162.7679999999964
33,34,249.7059999999983
41,27,637.4089999999997
40,28,-33.822000000000116
39,29,-237.04300000000512
38,30,-297.153999999995
37,31,-286.0540000000037
36,32,-388.79899999999907
35,33,-84.52700000000186
34,34,-129.44900000000052
42,27,-45.447000000000116
41,28,121.34399999999732
40,29,3.778999999994994
39,30,252.09399999999732
38,31,-327.820000000007
37,32,189.32600000000093
36,33,-42.18099999999686
35,34,225.28600000000006
34,35,200.5219999999972
43,27,-214.96300000000338
42,28,-193.8680000000022
41,29,253.61899999999878
40,30,315.25199999999313
39,31,-210.14999999999418
38,32,-342.0359999999928
37,33,106.02700000000186
36,34,-369.90000000000146
35,35,-335.6270000000004
44,27,-239.9300000000003
43,28,113.76400000000285
42,29,-191.1339999999982
41,30,381.2140000000072
40,31,220.87300000000687
39,32,423.3429999999935
38,33,6.743000000002212
37,34,283.4850000000006
36,35,107.57400000000052
35,36,-97.21100000000297
44,28,-6.0679999999993015
43,29,66.99399999999878
42,30,-325.49499999999534
41,31,351.71600000000035
40,32,154.0899999999965
39,33,470.19199999999546
38,34,-298.1889999999985
37,35,38.25
36,36,-230.58200000000215
45,28,-178.15899999999965
44,29,-127.44499999999971
43,30,-163.4109999999855
42,31,-249.34299999999348
41,32,392.4679999999935
40,33,637.2430000000022
39,34,582.6040000000066
38,35,154.21300000000338
37,36,178.24199999999837
36,37,68.38900000000285
45,29,-556.2130000000034
44,30,-476.72000000000116
43,31,-219.62600000000384
42,32,-472.45100000000093
41,33,379.9360000000015
40,34,176.7899999999936
39,35,391.83899999999994
38,36,-281.8439999999973
37,37,-876.0160000000033
46,29,-550.2189999999973
45,30,-158.91599999999744
44,31,-440.6389999999956
43,32,-206.97299999999814
42,33,-104.20299999999406
41,34,270.5109999999986
40,35,662.9799999999959
39,36,96.36800000000221
38,37,-258.7019999999975
37,38,-488.7019999999975
47,29,-231.6270000000004
46,30,-583.0239999999976
45,31,-366.64800000000105
44,32,-612.898000000001
43,33,48.61599999999453
42,34,-421.95900000000256
41,35,180.92200000000594
40,36,136.2939999999944
39,37,-559.0889999999999
38,38,-327.6449999999968
48,29,217.17199999999866
47,30,-329.20300000000134
46,31,-452.35199999999895
45,32,-432.86999999999534
44,33,-256.33400000000256
43,34,-19.497000000003027
42,35,85.1820000000007
41,36,100.54899999999907
40,37,359.5
39,38,-403.4429999999993
49,29,810.525999999998
48,30,456.75800000000163
47,31,-624.0849999999991
46,32,-692.0580000000045
45,33,-256.97000000000116
44,34,-415.9520000000048
43,35,267.8319999999949
42,36,-418.2829999999958
41,37,-15.426999999996042
40,38,86.05099999999948
50,29,1181.961000000003
49,30,857.6979999999967
48,31,-48.3550000000032
47,32,-327.179999999993
46,33,-366.0810000000056
45,34,-107.46600000000035
44,35,81.93300000000454
43,36,97.7100000000064
42,37,87.2219999999943
41,38,-39.66399999999703
40,39,277.0650000000023
50,30,1811.3810000000012
49,31,726.3249999999971
48,32,-125.31399999999849
47,33,-184.6009999999951
46,34,-519.4869999999937
45,35,120.97500000000582
44,36,-263.45500000000175
43,37,104.52400000000489
42,38,-301.4670000000042
41,39,-338.1619999999966
51,30,1380.3309999999983
50,31,1342.0380000000005
49,32,468.304999999993
48,33,-33.31399999999849
47,34,-149.01900000000023
46,35,-177.05100000000675
45,36,113.80100000000675
44,37,333.2960000000021
43,38,271.86599999999453
42,39,167.0810000000056
41,40,715.5820000000022
52,30,1746.0400000000009
51,31,1279.2750000000015
50,32,1434.925000000003
49,33,494.57300000000396
48,34,-163.89500000000407
47,35,-28.676999999996042
46,36,-331.7950899999996
45,37,402.18700000000536
44,38,-100.06200000000536
43,39,165.9030000000057
42,40,245.93699999999808
52,31,1232.8709999999992
51,32,953.5579999999973
50,33,950.6689999999944
49,34,639.4569999999949
48,35,-63.721000000005006
47,36,219.3570000000036
46,37,349.3610000000044
45,38,272.38400000000547
44,39,594.3279999999941
43,40,728.3410000000003
42,41,247.0899999999965
53,31,1045.8640000000014
52,32,1191.5650000000023
51,33,876.4320000000007
50,34,792.2690000000002
49,35,396.9060000000027
48,36,-79.34527000000526
47,37,221.02499999999418
46,38,-139.58000000000175
45,39,635.5610000000015
44,40,338.30800000000454
43,41,-23.841999999996915
54,31,1035.940999999999
53,32,666.5729999999967
52,33,850.8480000000054
51,34,366.3549999999959
50,35,604.5219999999972
49,36,329.65899999999965
48,37,292.6593500000017
47,38,276.7100000000064
46,39,527.869000000006
45,40,694.8040000000037
44,41,500.31600000000617
43,42,280.23999999999796
54,32,1200.0729999999967
53,33,617.8499999999985
52,34,626.8249999999971
51,35,317.7390000000014
50,36,214.3240700000024
49,37,-207.00299999999697
48,38,-53.09977000000072
47,39,536.8999999999942
46,40,310.97699999999895
45,41,305.9389999999985
44,42,-180.92700000000332
54,33,622.086000000003
53,34,123.86699999999837
52,35,378.3150000000023
51,36,10.468999999997322
50,37,-117.80199999999604
49,38,-70.07643000000098
48,39,241.61299999999756
47,40,712.8530000000028
46,41,415.5069999999978
45,42,125.18300000000454
44,43,269.9479999999967
54,34,415.79699999999866
53,35,-15.967000000004191
52,36,78.70500000000175
51,37,-229.00400000000081
50,38,-541.6287600000069
49,39,-109.028999999995
48,40,451.12600000000384
47,41,458.445000000007
46,42,-276.5529999999999
45,43,-120.30099999999948
55,34,177.60199999999895
54,35,105.72900000000664
53,36,-375.79499999999825
52,37,7.600999999995111
51,38,-679.025999999998
50,39,-651.2020000000048
49,40,412.025999999998
48,41,424.24499999999534
47,42,105.05599999999686
46,43,25.14299999999639
45,44,-219.42399999999907
56,34,569.7770000000019
55,35,289.6940000000104
54,36,-119.25900000000547
53,37,-545.573000000004
52,38,-410.945000000007
51,39,-656.9119999999966
50,40,-22.547000000005937
49,41,168.46899999999732
48,42,-82.51399999999558
47,43,-74.69599999999627
46,44,-353.8009999999995
57,34,149.87000000000262
56,35,272.6990000000005
55,36,-303.974000000002
54,37,-255.04899999999907
53,38,-551.9499999999971
52,39,-191.32099999999627
51,40,-95.59200000000419
50,41,1.9719999999942956
49,42,1.1659999999974389
48,43,63.34299999999348
47,44,-79.83299999999872
57,35,597.1880000000019
56,36,40.671000000002095
55,37,-482.4499999999971
54,38,-377.3709999999992
53,39,-456.49400000000605
52,40,290.9759999999951
51,41,-183.2899999999936
50,42,-218.58699999999953
49,43,-225.70299999999406
48,44,-221.2109999999957
47,45,-549.0950000000012
46,46,-549.0950000000012
58,35,499.7649999999994
57,36,-6.002000000007683
56,37,-239.89999999999418
55,38,-815.8439999999973
54,39,-197.15499999999884
53,40,87.9719999999943
52,41,327.1600000000035
51,42,-297.0789999999979
50,43,-146.11599999999453
49,44,-116.72299999999814
48,45,-191.80999999999767
47,46,-191.80999999999767
58,36,422.22000000000116
57,37,147.20900000000256
56,38,-525.721000000005
55,39,-851.4729999999981
54,40,260.6680000000051
53,41,220.93700000000536
52,42,-54.078999999997905
51,43,-248.33199999999488
50,44,-193.60199999999895
49,45,-557.6230000000069
48,46,-452.2810000000027
59,36,471.08000000000175
58,37,369.6929999999993
57,38,-537.2839999999997
56,39,-647.9370000000054
55,40,-219.94000000000233
54,41,423.7280000000028
53,42,-41.87200000000303
52,43,78.64500000000407
51,44,-307.75900000000547
50,45,-290.61599999999453
49,46,-395.91300000000047
60,36,728.3179999999993
59,37,805.6489999999976
58,38,211.75199999999313
57,39,-579.9860000000044
56,40,-248.86000000000058
55,41,127.16999999999825
54,42,95.11100000000442
53,43,138.35199999999895
52,44,-210.38499999999476
51,45,-387.7320000000036
50,46,-403.41999999999825
49,47,-641.6449999999968
61,36,816.5009999999966
60,37,690.8550000000032
59,38,349.32600000000093
58,39,154.54499999999825
57,40,-556.6929999999993
56,41,137.20299999999406
55,42,95.30000000000291
54,43,255.5639999999985
53,44,-120.56399999999849
52,45,-227.5639999999985
51,46,-455.85199999999895
50,47,-384.02700000000186
49,48,-544.0270000000019
61,37,350.84799999999814
60,38,597.6110000000044
59,39,741.2519999999931
58,40,538.2430000000022
57,41,55.388000000006286
56,42,164.02000000000407
55,43,377.7859999999928
54,44,-144.87099999999919
53,45,-155.21899999999732
52,46,-410.9850000000006
51,47,-526.4250000000029
50,48,-306.4250000000029
62,37,188.84999999999854
61,38,-138.52700000000186
60,39,406.2700000000041
59,40,913.3300000000017
58,41,694.6560000000027
57,42,559.8940000000002
56,43,392.13099999999395
55,44,34.61500000000524
54,45,-164.5219999999972
53,46,-332.8610000000044
52,47,-252.4829999999929
51,48,-261.1319999999978
63,37,194.1160000000018
62,38,222.49500000000262
61,39,88.75900000000547
60,40,1127.2639999999956
59,41,828.7540000000008
58,42,436.971000000005
57,43,539.0489999999991
56,44,-87.39100000000326
55,45,-71.13000000000466
54,46,-452.67200000000594
53,47,-267.9689999999973
52,48,-154.59500000000116
51,49,-478.14600000000064
50,50,-478.14600000000064
64,37,402.5829999999987
63,38,-324.91399999999703
62,39,-94.7870000000039
61,40,619.0130000000063
60,41,668.5120000000024
59,42,690.0479999999952
58,43,575.4070000000065
57,44,251.88700000000244
56,45,-102.42799999999988
55,46,-302.1450000000041
54,47,-224.38400000000547
53,48,-96.46600000000035
52,49,-104.90099999999802
51,50,-545.6240000000034
65,37,537.6880000000019
64,38,110.68899999999849
63,39,-222.64100000000326
62,40,728.573000000004
61,41,441.7350000000006
60,42,449.13400000000547
59,43,537.0789999999979
58,44,43.56500000000233
57,45,136.68399999999383
56,46,-462.9630000000034
55,47,-286.7020000000048
54,48,-209.70200000000477
53,49,-124.89599999999336
52,50,-34.895999999993364
64,39,-397.03399999999965
63,40,361.0069999999978
62,41,181.33299999999872
61,42,185.6689999999944
60,43,336.08000000000175
59,44,482.8319999999949
58,45,98.29499999999825
57,46,-156.97999999999593
56,47,-212.70200000000477
55,48,-61.62600000000384
54,49,-2.396999999997206
64,40,582.3399999999965
63,41,199.00299999999697
62,42,166.25199999999313
61,43,401.0310000000027
60,44,84.23699999999371
59,45,330.6560000000027
58,46,-335.12300000000687
57,47,-176.47000000000116
56,48,-278.39100000000326
55,49,27.32499999999709
54,50,202.9429999999993
52,52,413.1690000000017
65,40,321.7260000000024
64,41,114.45299999999406
63,42,-110.78800000000047
62,43,-46.302999999999884
61,44,205.45699999999488
60,45,128.72999999999593
59,46,22.095000000001164
58,47,-80.84799999999814
57,48,-33.84900000000198
56,49,-10.581999999994878
55,50,351.99899999999616
54,51,344.5089999999982
53,52,218.4910000000018
65,41,267.3220000000001
64,42,41.99700000000303
63,43,33.74700000000303
62,44,-13.252999999996973
61,45,167.34399999999732
